date,revenue,dayofweek,month,quarter,year,is_weekend,day,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7
2023-02-26,1647.5,6,2,1,2023,1,26,546.5,904.0,952.5,1293.357142857143,1451.857142857143,1401.65,503.3712773461968
2023-02-27,1249.5,0,2,1,2023,0,27,932.0,937.0,1356.0,1450.642857142857,1504.9642857142858,1424.8166666666666,390.45824726485347
2023-02-28,1896.5,1,2,1,2023,0,28,1471.0,1050.0,1443.5,1496.0,1527.2857142857142,1421.2666666666667,334.6174432592118
2023-03-01,1559.5,2,3,1,2023,0,1,1410.5,1324.0,1567.0,1556.7857142857142,1587.75,1436.3666666666666,366.4523453719048
2023-03-02,1809.0,3,3,1,2023,0,2,1584.0,2664.5,2309.5,1578.0714285714287,1604.5714285714287,1436.1166666666666,360.823182525205
2023-03-03,1832.5,4,3,1,2023,0,3,2086.5,1198.5,803.0,1610.2142857142858,1543.4642857142858,1419.4333333333334,371.30870547551547
2023-03-04,1755.5,5,3,1,2023,1,4,1023.0,3194.5,1931.5,1573.9285714285713,1588.75,1453.75,326.74332798230284
2023-03-05,1086.5,6,3,1,2023,1,5,1647.5,546.5,1773.0,1678.5714285714287,1485.9642857142858,1447.8833333333334,221.11920400759075
2023-03-06,786.5,0,3,1,2023,0,6,1249.5,932.0,1322.0,1598.4285714285713,1524.5357142857142,1425.0,315.6963768891729
2023-03-07,937.0,1,3,1,2023,0,7,1896.5,1471.0,1111.5,1532.2857142857142,1514.142857142857,1407.15,429.1149668351166
2023-03-08,1087.5,2,3,1,2023,0,8,1559.5,1410.5,820.5,1395.2142857142858,1476.0,1401.3333333333333,446.28670317249
2023-03-09,1166.5,3,3,1,2023,0,9,1809.0,1584.0,942.5,1327.7857142857142,1452.9285714285713,1410.2333333333333,452.935412719338
2023-03-10,1617.0,4,3,1,2023,0,10,1832.5,2086.5,1133.5,1236.0,1423.107142857143,1417.7,401.3262388630964
2023-03-11,2368.5,5,3,1,2023,1,11,1755.5,1023.0,1314.0,1205.2142857142858,1389.5714285714287,1433.8166666666666,353.33905543434804
2023-03-12,1175.5,6,3,1,2023,1,12,1086.5,1647.5,1679.0,1292.7857142857142,1485.6785714285713,1468.9666666666667,539.4177306088826
2023-03-13,832.5,0,3,1,2023,0,13,786.5,1249.5,1264.5,1305.5,1451.9642857142858,1452.1833333333334,534.7740176934542
2023-03-14,1313.5,1,3,1,2023,0,14,937.0,1896.5,904.0,1312.0714285714287,1422.1785714285713,1437.7833333333333,527.5675650703753
2023-03-15,649.5,2,3,1,2023,0,15,1087.5,1559.5,937.0,1365.857142857143,1380.5357142857142,1451.4333333333334,501.5041304487348
2023-03-16,89.5,3,3,1,2023,0,16,1166.5,1809.0,1050.0,1303.2857142857142,1315.5357142857142,1441.85,565.2900330171852
2023-03-17,230.0,4,3,1,2023,0,17,1617.0,1832.5,1324.0,1149.4285714285713,1192.7142857142858,1409.8333333333333,731.0013924161055
2023-03-18,1156.0,5,3,1,2023,1,18,2368.5,1755.5,2664.5,951.2857142857143,1078.25,1373.3666666666666,770.0735818274585
2023-03-19,1248.0,6,3,1,2023,1,19,1175.5,1086.5,1198.5,778.0714285714286,1035.4285714285713,1323.0833333333333,479.8383780478793
2023-03-20,1727.0,0,3,1,2023,0,20,832.5,786.5,3194.5,788.4285714285714,1046.9642857142858,1324.7333333333333,490.5102299792392
2023-03-21,1760.5,1,3,1,2023,0,21,1313.5,937.0,546.5,916.2142857142857,1114.142857142857,1275.8166666666666,606.6673207741111
2023-03-22,510.5,2,3,1,2023,0,22,649.5,1087.5,932.0,980.0714285714286,1172.9642857142858,1316.2833333333333,675.1184728482493
2023-03-23,922.5,3,3,1,2023,0,23,89.5,1166.5,1471.0,960.2142857142857,1131.75,1302.2333333333333,688.3760392609345
2023-03-24,1810.0,4,3,1,2023,0,24,230.0,1617.0,1410.5,1079.2142857142858,1114.3214285714287,1283.95,575.5173655896388
2023-03-25,1371.5,5,3,1,2023,1,25,1156.0,2368.5,1584.0,1304.9285714285713,1128.107142857143,1297.2666666666667,490.5058127901763
2023-03-26,1576.5,6,3,1,2023,1,26,1248.0,1175.5,2086.5,1335.7142857142858,1056.892857142857,1290.1833333333334,486.34580094335877
2023-03-27,988.0,0,3,1,2023,0,27,1727.0,832.5,1023.0,1382.642857142857,1085.5357142857142,1273.1833333333334,492.28402322623515
2023-03-28,987.0,1,3,1,2023,0,28,1760.5,1313.5,1647.5,1277.0714285714287,1096.642857142857,1272.0166666666667,485.3186606560185
2023-03-29,1489.5,2,3,1,2023,0,29,510.5,649.5,1249.5,1166.5714285714287,1073.3214285714287,1250.0,443.1274674187463
2023-03-30,905.5,3,3,1,2023,0,30,922.5,89.5,1896.5,1306.4285714285713,1133.3214285714287,1258.0,345.23053029478467
2023-03-31,1785.5,4,3,1,2023,0,31,1810.0,230.0,1559.5,1304.0,1191.607142857143,1224.9666666666667,348.4264628296754
2023-04-01,2334.0,5,4,2,2023,1,1,1371.5,1156.0,1809.0,1300.5,1302.7142857142858,1232.5,342.57030908510717
2023-04-02,2370.5,6,4,2,2023,1,2,1576.5,1248.0,1832.5,1438.0,1386.857142857143,1250.0,521.993614264899
2023-04-03,670.5,0,4,2,2023,0,3,988.0,1727.0,1755.5,1551.4285714285713,1467.0357142857142,1267.9333333333334,631.8195568205773
2023-04-04,1735.0,1,4,2,2023,0,4,987.0,1760.5,1086.5,1506.0714285714287,1391.5714285714287,1231.7666666666667,687.9145070774548
2023-04-05,1029.5,2,4,2,2023,0,5,1489.5,510.5,786.5,1612.9285714285713,1389.75,1253.3833333333334,650.9483100684344
2023-04-06,1335.5,3,4,2,2023,0,6,905.5,922.5,937.0,1547.2142857142858,1426.8214285714287,1261.4833333333333,687.6685161436696
2023-04-07,1882.0,4,4,2,2023,0,7,1785.5,1810.0,1087.5,1608.642857142857,1456.3214285714287,1274.7666666666667,638.218791787326
2023-04-08,2118.0,5,4,2,2023,1,8,2334.0,1371.5,1166.5,1622.4285714285713,1461.4642857142858,1301.25,643.6943780871093
2023-04-09,1336.5,6,4,2,2023,1,9,2370.5,1576.5,1617.0,1591.5714285714287,1514.7857142857142,1332.9666666666667,608.0908257661437
2023-04-10,856.5,0,4,2,2023,0,10,670.5,988.0,2368.5,1443.857142857143,1497.642857142857,1323.6166666666666,504.02411601411313
2023-04-11,807.0,1,4,2,2023,0,11,1735.0,987.0,1175.5,1470.4285714285713,1488.25,1273.2166666666667,459.3848630298466
2023-04-12,570.0,2,4,2,2023,0,12,1029.5,1489.5,832.5,1337.857142857143,1475.392857142857,1260.9333333333334,502.2150696568905
2023-04-13,599.5,3,4,2,2023,0,13,1335.5,905.5,1313.5,1272.2142857142858,1409.7142857142858,1252.1833333333334,574.1192426333612
2023-04-14,2004.0,4,4,2,2023,0,14,1882.0,1785.5,649.5,1167.0714285714287,1387.857142857143,1228.3833333333334,625.6771950302747
2023-04-15,840.0,5,4,2,2023,1,15,2118.0,2334.0,89.5,1184.5,1403.4642857142858,1273.5333333333333,650.1322942294129
2023-04-16,1156.0,6,4,2,2023,1,16,1336.5,2370.5,230.0,1001.9285714285714,1296.75,1298.55,508.25907342052085
2023-04-17,975.0,0,4,2,2023,0,17,856.5,670.5,1156.0,976.1428571428571,1210.0,1329.4166666666667,492.79971542586173
2023-04-18,1863.0,1,4,2,2023,0,18,807.0,1735.0,1248.0,993.0714285714286,1231.75,1323.3833333333334,490.03234830055163
2023-04-19,1205.0,2,4,2,2023,0,19,570.0,1029.5,1727.0,1143.9285714285713,1240.892857142857,1343.8833333333334,577.8751615885151
2023-04-20,926.0,3,4,2,2023,0,20,599.5,1335.5,1760.5,1234.642857142857,1253.4285714285713,1326.4833333333333,519.674634930815
2023-04-21,364.0,4,4,2,2023,0,21,2004.0,1882.0,510.5,1281.2857142857142,1224.1785714285713,1298.6666666666667,464.9364523909738
2023-04-22,1707.5,5,4,2,2023,1,22,840.0,2118.0,922.5,1047.0,1115.75,1293.7833333333333,453.1122009686641
2023-04-23,774.0,6,4,2,2023,1,23,1156.0,1336.5,1810.0,1170.9285714285713,1086.4285714285713,1319.95,502.9524852120251
2023-04-24,1537.0,0,4,2,2023,0,24,975.0,856.5,1371.5,1116.357142857143,1046.25,1285.4166666666667,525.0794157621712
2023-04-25,1742.0,1,4,2,2023,0,25,1863.0,807.0,1576.5,1196.642857142857,1094.857142857143,1290.9333333333334,542.5385327548721
2023-04-26,666.0,2,4,2,2023,0,26,1205.0,570.0,988.0,1179.357142857143,1161.642857142857,1296.45,519.1947863668088
2023-04-27,1316.0,3,4,2,2023,0,27,926.0,599.5,987.0,1102.357142857143,1168.5,1285.7166666666667,553.5874452368024
2023-04-28,1063.5,4,4,2,2023,0,28,364.0,2004.0,1489.5,1158.0714285714287,1219.6785714285713,1296.6833333333334,552.5044817745394
2023-04-29,1982.0,5,4,2,2023,1,29,1707.5,840.0,905.5,1258.0,1152.5,1282.4833333333333,435.9016517518598
2023-04-30,1140.0,6,4,2,2023,1,30,774.0,1156.0,1785.5,1297.2142857142858,1234.0714285714287,1318.3666666666666,491.8371899608355
2023-05-01,1792.5,0,5,2,2023,0,1,1537.0,975.0,2334.0,1349.5,1232.9285714285713,1296.85,444.0813551591638
2023-05-02,1497.0,1,5,2,2023,0,2,1742.0,1863.0,2370.5,1386.0,1291.3214285714287,1278.8,471.7019715879925
2023-05-03,799.0,2,5,2,2023,0,3,666.0,1205.0,670.5,1351.0,1265.1785714285713,1249.6833333333334,449.449014535204
2023-05-04,837.0,3,5,2,2023,0,4,1316.0,926.0,1735.0,1370.0,1236.1785714285713,1253.9666666666667,417.3285076930794
2023-05-05,792.5,4,5,2,2023,0,5,1063.5,364.0,1029.5,1301.5714285714287,1229.8214285714287,1224.0333333333333,464.28694688481016
2023-05-06,807.0,5,5,2,2023,1,6,1982.0,1707.5,1335.5,1262.857142857143,1260.4285714285713,1216.1333333333334,497.55374201233354
2023-05-07,1535.5,6,5,2,2023,1,7,1140.0,774.0,1882.0,1095.0,1196.107142857143,1198.5166666666667,403.89055860880603
2023-05-08,688.5,0,5,2,2023,0,8,1792.5,1537.0,2118.0,1151.5,1250.5,1186.9666666666667,437.4995238092646
2023-05-09,986.5,1,5,2,2023,0,9,1497.0,1742.0,1336.5,993.7857142857143,1189.892857142857,1139.3166666666666,360.0477812206389
2023-05-10,1447.0,2,5,2,2023,0,10,799.0,666.0,856.5,920.8571428571429,1135.9285714285713,1127.65,285.0160396489
2023-05-11,760.5,3,5,2,2023,0,11,837.0,1316.0,807.0,1013.4285714285714,1191.7142857142858,1147.3333333333333,338.96797151690595
2023-05-12,881.0,4,5,2,2023,0,12,792.5,1063.5,570.0,1002.5,1152.0357142857142,1145.7833333333333,346.748107420935
2023-05-13,1360.5,5,5,2,2023,1,13,807.0,1982.0,599.5,1015.1428571428571,1139.0,1156.15,339.3495879725554
2023-05-14,1567.5,6,5,2,2023,1,14,1535.5,1140.0,2004.0,1094.2142857142858,1094.607142857143,1181.5166666666667,347.1625288371017
2023-05-15,1027.0,0,5,2,2023,0,15,688.5,1792.5,840.0,1098.7857142857142,1125.142857142857,1166.9666666666667,354.08354206585875
2023-05-16,997.5,1,5,2,2023,0,16,986.5,1497.0,1156.0,1147.142857142857,1070.4642857142858,1173.2,308.9500653133816
2023-05-17,1183.5,2,5,2,2023,0,17,1447.0,799.0,975.0,1148.7142857142858,1034.7857142857142,1167.9166666666667,308.0233834661009
2023-05-18,2132.0,3,5,2,2023,0,18,760.5,837.0,1863.0,1111.0714285714287,1062.25,1174.8666666666666,280.3531149240526
2023-05-19,1741.0,4,5,2,2023,0,19,881.0,792.5,1205.0,1307.0,1154.75,1183.8333333333333,432.4862232873234
2023-05-20,1498.5,5,5,2,2023,1,20,1360.5,807.0,926.0,1429.857142857143,1222.5,1201.7,413.015104070632
2023-05-21,1719.5,6,5,2,2023,1,21,1567.5,1535.5,364.0,1449.5714285714287,1271.892857142857,1220.7833333333333,412.44589832803257
2023-05-22,1935.0,0,5,2,2023,0,22,1027.0,688.5,1707.5,1471.2857142857142,1285.0357142857142,1265.9666666666667,423.5413062444285
2023-05-23,2035.5,1,5,2,2023,0,23,997.5,986.5,774.0,1601.0,1374.0714285714287,1273.55,403.3575750290696
2023-05-24,979.5,2,5,2,2023,0,24,1183.5,1447.0,1537.0,1749.2857142857142,1449.0,1315.6,328.33961802058303
2023-05-25,1668.5,3,5,2,2023,0,25,2132.0,760.5,1742.0,1720.142857142857,1415.607142857143,1297.0166666666667,390.16083374740975
2023-05-26,2586.5,4,5,2,2023,0,26,1741.0,881.0,666.0,1653.9285714285713,1480.4642857142858,1294.5666666666666,345.37496876238305
2023-05-27,1283.5,5,5,2,2023,1,27,1498.5,1360.5,1316.0,1774.7142857142858,1602.2857142857142,1358.5833333333333,495.93126683903375
2023-05-28,2086.5,6,5,2,2023,1,28,1719.5,1567.5,1063.5,1744.0,1596.7857142857142,1357.5,521.8685179238134
2023-05-29,564.5,0,5,2,2023,0,29,1935.0,1027.0,1982.0,1796.4285714285713,1633.857142857143,1391.6,537.2065422606248
2023-05-30,79.0,1,5,2,2023,0,30,2035.5,997.5,1140.0,1600.642857142857,1600.8214285714287,1344.35,702.5746528712384
2023-05-31,1211.0,2,5,2,2023,0,31,979.5,1183.5,1792.5,1321.142857142857,1535.2142857142858,1308.9833333333333,869.9733096617442
2023-06-01,1963.0,3,6,2,2023,0,1,1668.5,2132.0,1497.0,1354.2142857142858,1537.1785714285713,1289.6,859.1543253466773
2023-06-02,845.0,4,6,2,2023,0,2,2586.5,1741.0,799.0,1396.2857142857142,1525.107142857143,1305.1333333333334,883.9618608450088
2023-06-03,742.5,5,6,2,2023,1,3,1283.5,1498.5,837.0,1147.5,1461.107142857143,1306.6666666666667,723.6915779529292
2023-06-04,1178.0,6,6,2,2023,1,4,2086.5,1719.5,792.5,1070.2142857142858,1407.107142857143,1303.5166666666667,735.5377203755352
2023-06-05,498.5,0,6,2,2023,0,5,564.5,1935.0,807.0,940.4285714285714,1368.4285714285713,1316.3666666666666,592.5882795395304
2023-06-06,292.0,1,6,2,2023,0,6,79.0,2035.5,1535.5,931.0,1265.8214285714287,1306.0833333333333,600.0446511163439
2023-06-07,2301.0,2,6,2,2023,0,7,1211.0,979.5,688.5,961.4285714285714,1141.2857142857142,1264.6333333333334,553.2114144227507
2023-06-08,1290.5,3,6,2,2023,0,8,1963.0,1668.5,986.5,1117.142857142857,1235.6785714285713,1318.3833333333334,752.6281017367145
2023-06-09,1478.5,4,6,2,2023,0,9,845.0,2586.5,1447.0,1021.0714285714286,1208.6785714285713,1328.5166666666667,664.4126120473784
2023-06-10,2498.0,5,6,2,2023,1,10,742.5,1283.5,760.5,1111.5714285714287,1129.5357142857142,1329.5666666666666,679.4081633163919
2023-06-11,1339.0,6,6,2,2023,1,11,1178.0,2086.5,881.0,1362.357142857143,1216.2857142857142,1387.4833333333333,828.1796158989158
2023-06-12,2620.5,0,6,2,2023,0,12,498.5,564.5,1360.5,1385.357142857143,1162.892857142857,1402.75,824.4335284649346
2023-06-13,652.5,1,6,2,2023,0,13,292.0,79.0,1567.5,1688.5,1309.75,1444.75,834.0600497965747
2023-06-14,2752.0,2,6,2,2023,0,14,2301.0,1211.0,1027.0,1740.0,1350.7142857142858,1414.25,739.1949449682841
2023-06-15,1813.5,3,6,2,2023,0,15,1290.5,1963.0,997.5,1804.4285714285713,1460.7857142857142,1471.75,812.2828647589151
2023-06-16,1975.5,4,6,2,2023,0,16,1478.5,845.0,1183.5,1879.142857142857,1450.107142857143,1498.95,780.5665524842453
2023-06-17,581.5,5,6,2,2023,1,17,2498.0,742.5,2132.0,1950.142857142857,1530.857142857143,1525.35,760.3933036202208
2023-06-18,645.5,6,6,2,2023,1,18,1339.0,1178.0,1741.0,1676.357142857143,1519.357142857143,1473.6666666666667,867.7089908818168
2023-06-19,1861.0,0,6,2,2023,0,19,2620.5,498.5,1498.5,1577.2857142857142,1481.3214285714287,1437.15,948.4780728946258
2023-06-20,2519.5,1,6,2,2023,0,20,652.5,292.0,1719.5,1468.7857142857142,1578.642857142857,1449.2333333333333,847.2952976551743
2023-06-21,1171.0,2,6,2,2023,0,21,2752.0,2301.0,1935.0,1735.5,1737.75,1475.9,841.3459950182987
2023-06-22,2333.5,3,6,2,2023,0,22,1813.5,1290.5,2035.5,1509.642857142857,1657.0357142857142,1450.4333333333334,727.4941416880791
2023-06-23,619.5,4,6,2,2023,0,23,1975.5,1478.5,979.5,1583.9285714285713,1731.5357142857142,1460.3666666666666,787.7467036094898
2023-06-24,891.5,5,6,2,2023,1,24,581.5,2498.0,1668.5,1390.2142857142858,1670.1785714285713,1448.3666666666666,840.3756033833348
2023-06-25,1051.0,6,6,2,2023,1,25,645.5,1339.0,2586.5,1434.5,1555.4285714285713,1422.4666666666667,797.7421784845856
2023-06-26,1748.0,0,6,2,2023,0,26,1861.0,2620.5,1283.5,1492.4285714285713,1534.857142857143,1371.2833333333333,743.7984397991286
2023-06-27,379.5,1,6,2,2023,0,27,2519.5,652.5,2086.5,1476.2857142857142,1472.5357142857142,1386.7666666666667,735.647609091407
2023-06-28,1621.5,2,6,2,2023,0,28,1171.0,2752.0,564.5,1170.5714285714287,1453.0357142857142,1329.8666666666666,671.7488015478351
2023-06-29,1308.0,3,6,2,2023,0,29,2333.5,1813.5,79.0,1234.9285714285713,1372.2857142857142,1365.1,693.0394666835017
2023-06-30,1503.0,4,6,2,2023,0,30,619.5,1975.5,1211.0,1088.4285714285713,1336.1785714285713,1406.0666666666666,504.9862562957727
2023-07-01,1604.5,5,7,3,2023,1,1,891.5,581.5,1963.0,1214.642857142857,1302.4285714285713,1415.8,477.93511713461317
2023-07-02,697.0,6,7,3,2023,1,2,1051.0,645.5,845.0,1316.5,1375.5,1403.85,473.5460202908828
2023-07-03,870.5,0,7,3,2023,0,3,1748.0,1861.0,742.5,1265.9285714285713,1379.1785714285713,1398.9166666666667,522.9503982670049
2023-07-04,2507.0,1,7,3,2023,0,4,379.5,2519.5,1178.0,1140.5714285714287,1308.4285714285713,1403.1833333333334,492.41458045799124
2023-07-05,848.5,2,7,3,2023,0,5,1621.5,1171.0,498.5,1444.5,1307.5357142857142,1447.4833333333333,591.061474524153
2023-07-06,908.0,3,7,3,2023,0,6,1308.0,2333.5,292.0,1334.0714285714287,1284.5,1459.15,623.7851812771382
2023-07-07,1078.0,4,7,3,2023,0,7,1503.0,619.5,2301.0,1276.9285714285713,1182.6785714285713,1479.6833333333334,644.5473494742537
2023-07-08,2182.5,5,7,3,2023,1,8,1604.5,891.5,1290.5,1216.2142857142858,1215.4285714285713,1438.9166666666667,639.701548715158
2023-07-09,2263.5,6,7,3,2023,1,9,697.0,1051.0,1478.5,1298.7857142857142,1307.642857142857,1468.65,729.2146950168868
2023-07-10,1181.5,0,7,3,2023,0,10,870.5,1748.0,2498.0,1522.5714285714287,1394.25,1494.8166666666666,753.712115055179
2023-07-11,1487.5,1,7,3,2023,0,11,2507.0,379.5,1339.0,1567.0,1353.7857142857142,1450.9333333333334,717.1479391775908
2023-07-12,1765.0,2,7,3,2023,0,12,848.5,1621.5,2620.5,1421.357142857143,1432.9285714285713,1455.8833333333334,585.952836148504
2023-07-13,2519.0,3,7,3,2023,0,13,908.0,1308.0,652.5,1552.2857142857142,1443.1785714285713,1427.3666666666666,536.9626660782886
2023-07-14,971.5,4,7,3,2023,0,14,1078.0,1503.0,2752.0,1782.4285714285713,1529.6785714285713,1489.5833333333333,559.5602014507617
2023-07-15,1354.0,5,7,3,2023,1,15,2182.5,1604.5,1813.5,1767.2142857142858,1491.7142857142858,1430.2333333333333,582.8680423233915
2023-07-16,2119.0,6,7,3,2023,1,16,2263.5,697.0,1975.5,1648.857142857143,1473.8214285714287,1414.9166666666667,568.4241164750795
2023-07-17,2826.0,0,7,3,2023,0,17,1181.5,870.5,581.5,1628.2142857142858,1575.392857142857,1419.7,544.5030499717793
2023-07-18,614.5,1,7,3,2023,0,18,1487.5,2507.0,645.5,1863.142857142857,1715.0714285714287,1494.5166666666667,661.7777014908207
2023-07-19,1333.0,2,7,3,2023,0,19,1765.0,848.5,1861.0,1738.4285714285713,1579.892857142857,1493.4833333333333,810.0230669848959
2023-07-20,706.0,3,7,3,2023,0,20,2519.0,908.0,2519.5,1676.7142857142858,1614.5,1475.8833333333334,823.997363322179
2023-07-21,2292.5,4,7,3,2023,0,21,971.5,1078.0,1171.0,1417.7142857142858,1600.0714285714287,1415.4333333333334,799.6982689918559
2023-07-22,1863.5,5,7,3,2023,1,22,1354.0,2182.5,2333.5,1606.4285714285713,1686.8214285714287,1452.8166666666666,832.0612171274526
2023-07-23,2234.5,6,7,3,2023,1,23,2119.0,2263.5,619.5,1679.2142857142858,1664.0357142857142,1437.15,828.5767343836677
2023-07-24,785.0,0,7,3,2023,0,24,2826.0,1181.5,891.5,1695.7142857142858,1661.9642857142858,1490.9833333333333,839.8671947170594
2023-07-25,1412.0,1,7,3,2023,0,25,614.5,1487.5,1051.0,1404.142857142857,1633.642857142857,1487.4333333333334,729.0426207411623
2023-07-26,925.5,2,7,3,2023,0,26,1333.0,1765.0,1748.0,1518.0714285714287,1628.25,1499.4666666666667,642.2209788805443
2023-07-27,845.0,3,7,3,2023,0,27,706.0,2519.0,379.5,1459.857142857143,1568.2857142857142,1472.05,679.1973028439345
2023-07-28,1116.5,4,7,3,2023,0,28,2292.5,971.5,1621.5,1479.7142857142858,1448.7142857142858,1487.5666666666666,655.0880893146385
2023-07-29,1190.0,5,7,3,2023,1,29,1863.5,1354.0,1308.0,1311.7142857142858,1459.0714285714287,1470.7333333333333,555.0643248866787
2023-07-30,2014.5,6,7,3,2023,1,30,2234.5,2119.0,1503.0,1215.5,1447.357142857143,1466.8,499.01987268377735
2023-07-31,1117.0,0,7,3,2023,0,31,785.0,2826.0,1604.5,1184.0714285714287,1439.892857142857,1483.85,425.685861147575
2023-08-01,1620.5,1,8,3,2023,0,1,1412.0,614.5,697.0,1231.5,1317.8214285714287,1467.6,390.884680351294
2023-08-02,1609.0,2,8,3,2023,0,2,925.5,1333.0,870.5,1261.2857142857142,1389.6785714285713,1498.3833333333334,414.18100482989877
2023-08-03,889.5,3,8,3,2023,0,3,845.0,706.0,2507.0,1358.9285714285713,1409.392857142857,1523.0,402.22085854368436
2023-08-04,369.0,4,8,3,2023,0,4,1116.5,2292.5,848.5,1365.2857142857142,1422.5,1469.0833333333333,392.99012467902753
2023-08-05,902.0,5,8,3,2023,1,5,1190.0,1863.5,908.0,1258.5,1285.107142857143,1453.1,544.29097610255
2023-08-06,1708.5,6,8,3,2023,1,6,2014.5,2234.5,1078.0,1217.357142857143,1216.4285714285713,1452.9,560.9615044936769
2023-08-07,1589.0,0,8,3,2023,0,7,1117.0,785.0,2182.5,1173.642857142857,1178.857142857143,1473.9166666666667,496.73515028011633
2023-08-08,281.5,1,8,3,2023,0,8,1620.5,1412.0,2263.5,1241.0714285714287,1236.2857142857142,1454.1333333333334,519.2882491586785
2023-08-09,999.5,2,8,3,2023,0,9,1609.0,925.5,1181.5,1049.7857142857142,1155.5357142857142,1388.0666666666666,597.0261619855856
2023-08-10,1565.0,3,8,3,2023,0,10,889.5,845.0,1487.5,962.7142857142857,1160.8214285714287,1382.0,543.9637592970439
2023-08-11,1631.0,4,8,3,2023,0,11,369.0,1116.5,1765.0,1059.2142857142858,1212.25,1384.5833333333333,587.0237684812306
2023-08-12,1695.5,5,8,3,2023,1,12,902.0,1190.0,2519.0,1239.5,1249.0,1380.1166666666666,530.8176083489822
2023-08-13,1517.5,6,8,3,2023,1,13,1708.5,2014.5,971.5,1352.857142857143,1285.107142857143,1352.6666666666667,531.4578780961629
2023-08-14,1003.5,0,8,3,2023,0,14,1589.0,1117.0,1354.0,1325.5714285714287,1249.607142857143,1370.8666666666666,514.7974867663518
2023-08-15,546.0,1,8,3,2023,0,15,281.5,1620.5,2119.0,1241.9285714285713,1241.5,1359.1833333333334,512.422549316108
2023-08-16,1193.0,2,8,3,2023,0,16,999.5,1609.0,2826.0,1279.7142857142858,1164.75,1306.75,433.46672855238234
2023-08-17,957.0,3,8,3,2023,0,17,1565.0,889.5,614.5,1307.357142857143,1135.0357142857142,1252.3166666666666,418.5313323880018
2023-08-18,1472.5,4,8,3,2023,0,18,1631.0,369.0,1333.0,1220.5,1139.857142857143,1263.7333333333333,419.2397881880966
2023-08-19,1396.0,5,8,3,2023,1,19,1695.5,902.0,706.0,1197.857142857143,1218.6785714285713,1268.3833333333334,397.06776439772807
2023-08-20,1275.0,6,8,3,2023,1,20,1517.5,1708.5,2292.5,1155.0714285714287,1253.9642857142858,1291.3833333333334,347.55688126447154
2023-08-21,764.0,0,8,3,2023,0,21,1003.5,1589.0,1863.5,1120.4285714285713,1223.0,1257.4666666666667,316.07019639254094
2023-08-22,1480.5,1,8,3,2023,0,22,546.0,281.5,2234.5,1086.2142857142858,1164.0714285714287,1220.8166666666666,342.6798624011025
2023-08-23,1578.5,2,8,3,2023,0,23,1193.0,999.5,785.0,1219.7142857142858,1249.7142857142858,1195.6833333333334,271.8611559146289
2023-08-24,1119.0,3,8,3,2023,0,24,957.0,1565.0,1412.0,1274.7857142857142,1291.0714285714287,1222.1333333333334,302.8295528762641
2023-08-25,1705.0,4,8,3,2023,0,25,1472.5,1631.0,925.5,1297.9285714285713,1259.2142857142858,1212.3666666666666,279.81145863054326
2023-08-26,703.5,5,8,3,2023,1,26,1396.0,1695.5,845.0,1331.142857142857,1264.5,1238.35,315.50920671798036
2023-08-27,1929.0,6,8,3,2023,1,27,1275.0,1517.5,1116.5,1232.2142857142858,1193.642857142857,1233.6333333333334,391.25810504308384
2023-08-28,1203.0,0,8,3,2023,0,28,764.0,1003.5,1190.0,1325.642857142857,1223.0357142857142,1260.7166666666667,472.77106107552305
2023-08-29,1500.5,1,8,3,2023,0,29,1480.5,546.0,2014.5,1388.357142857143,1237.2857142857142,1261.15,410.922104772274
2023-08-30,1112.5,2,8,3,2023,0,30,1578.5,1193.0,1117.0,1391.2142857142858,1305.4642857142858,1244.0166666666667,411.7382721607311
2023-08-31,1276.0,3,8,3,2023,0,31,1119.0,957.0,1620.5,1324.642857142857,1299.7142857142858,1243.8666666666666,414.0760512158074
2023-09-01,1149.0,4,9,3,2023,0,1,1705.0,1472.5,1609.0,1347.0714285714287,1322.5,1232.3833333333334,405.23855408177224
2023-09-02,1919.5,5,9,3,2023,1,2,703.5,1396.0,889.5,1267.642857142857,1299.392857142857,1217.05,376.88788278541955
2023-09-03,655.0,6,9,3,2023,1,3,1929.0,1275.0,369.0,1441.357142857143,1336.7857142857142,1251.3833333333334,353.0087008235664
2023-09-04,1227.5,0,9,3,2023,0,4,1203.0,764.0,902.0,1259.357142857143,1292.5,1260.9166666666667,386.51969702781787
2023-09-05,1268.5,1,9,3,2023,0,5,1500.5,1480.5,1708.5,1262.857142857143,1325.607142857143,1271.7666666666667,386.03494167040907
2023-09-06,912.5,2,9,3,2023,0,6,1112.5,1578.5,1589.0,1229.7142857142858,1310.4642857142858,1257.1,371.9333337601039
2023-09-07,1804.0,3,9,3,2023,0,7,1276.0,1119.0,281.5,1201.142857142857,1262.892857142857,1234.55,389.6960048428471
2023-09-08,1567.5,4,9,3,2023,0,8,1149.0,1705.0,999.5,1276.5714285714287,1311.8214285714287,1285.3,452.6191766238136
2023-09-09,1171.0,5,9,3,2023,1,9,1919.5,703.5,1565.0,1336.357142857143,1302.0,1304.2333333333333,460.5303748836507
2023-09-10,1126.5,6,9,3,2023,1,10,655.0,1929.0,1631.0,1229.4285714285713,1335.392857142857,1291.1,382.92312420069265
